date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2010-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-28,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-30,0,12,0,22,2,2,0,0,0,0,0,0,0,0,0,0,1
2011-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,0,18,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-02,0,12,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-04,0,10,14,4,3,3,0,0,0,0,0,0,0,0,0,0,0
2011-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-06,0,16,9,11,4,7,0,0,0,0,0,0,0,0,0,0,0
2011-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-08,0,8,9,14,0,1,0,0,0,0,0,0,0,0,0,0,1
2011-04-09,0,13,11,5,0,6,0,0,0,0,0,0,0,0,0,0,2
2011-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-11,0,11,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-12,0,18,8,7,0,10,0,0,0,0,0,0,0,0,0,0,4
2011-04-13,0,15,9,7,0,0,0,4,0,0,0,0,0,0,0,0,0
2011-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-15,0,25,0,10,2,3,0,6,1,0,0,0,2,2,10,0,0
2011-04-16,0,9,0,18,0,0,0,0,0,0,0,1,0,0,8,0,0
2011-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-18,14,0,6,9,5,1,11,0,1,0,0,0,0,9,0,0,1
2011-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-20,0,17,0,9,9,2,1,8,0,0,0,1,0,0,11,0,0
2011-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-23,0,4,0,3,0,0,17,0,0,0,0,0,0,0,5,0,0
2011-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-25,0,13,0,4,7,1,0,0,0,0,0,0,0,0,9,0,0
2011-04-26,0,1,0,1,8,9,1,2,0,0,0,0,0,0,20,0,1
2011-04-27,13,0,1,13,0,9,3,0,4,1,3,0,1,9,0,0,0
2011-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-29,0,0,0,0,1,18,2,0,8,17,4,3,0,4,10,0,1
2011-04-30,0,0,0,0,0,9,3,20,5,0,2,0,2,2,0,0,0
2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-02,0,0,0,0,0,0,0,36,2,3,3,2,0,3,0,4,0
2011-05-03,0,0,0,0,24,1,1,2,7,0,1,0,0,0,0,0,0
2011-05-04,0,0,0,0,18,3,1,3,10,0,6,0,0,0,0,0,0
2011-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-06,0,0,0,20,13,3,1,0,0,0,0,0,1,0,7,0,1
2011-05-07,0,0,0,16,13,3,4,0,0,0,0,0,0,7,0,0,3
2011-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-09,0,0,0,0,15,6,2,4,4,4,0,0,0,0,1,0,3
2011-05-10,0,0,0,0,12,24,8,1,0,0,0,0,0,0,0,0,0
2011-05-11,0,0,0,0,23,1,10,0,0,0,0,0,0,0,0,0,0
2011-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-13,0,0,0,0,39,8,4,0,0,0,0,0,0,0,0,0,0
2011-05-14,0,0,0,13,16,0,0,17,0,0,0,0,0,0,0,0,0
2011-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-17,0,0,0,0,17,0,0,10,12,0,10,0,0,0,0,0,0
2011-05-18,0,0,0,17,3,6,24,0,0,0,1,0,0,2,0,0,2
2011-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-20,0,0,0,0,19,1,0,17,7,0,0,0,6,0,0,0,0
2011-05-21,0,0,0,1,7,13,4,0,0,0,0,0,0,34,1,0,3
2011-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-24,0,0,0,0,28,1,0,21,0,0,0,0,0,0,0,0,0
2011-05-25,0,0,0,0,16,0,0,4,0,0,0,0,0,7,11,0,1
2011-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-27,0,0,0,12,4,2,9,0,21,0,0,0,0,3,0,0,0
2011-05-28,0,0,0,5,0,1,5,0,8,0,17,0,0,13,0,0,7
2011-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-31,0,0,0,1,14,0,0,12,0,21,0,0,0,0,0,0,0
2011-06-01,0,0,0,0,0,4,0,7,0,2,0,0,0,0,0,0,2
2011-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-03,0,0,0,0,7,0,1,16,0,17,2,3,0,0,0,0,0
2011-06-04,0,0,0,0,7,0,3,0,0,0,3,0,0,3,0,0,3
2011-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-07,0,0,0,0,1,13,0,32,0,0,0,0,0,0,0,0,0
2011-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-09,0,0,0,0,6,1,0,27,2,9,1,1,1,5,0,0,0
2011-06-10,0,0,0,0,12,7,15,1,2,0,0,17,0,2,0,0,0
2011-06-11,0,0,0,0,1,7,0,11,0,11,0,0,0,0,1,0,0
2011-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-13,0,0,0,0,0,0,0,0,0,0,0,55,18,2,10,1,2
2011-06-14,0,0,0,0,1,13,0,26,0,0,0,0,0,0,0,0,0
2011-06-15,0,0,0,0,6,0,7,0,8,0,8,19,0,4,0,0,0
2011-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-17,0,0,0,0,1,20,0,13,0,0,5,13,8,16,9,0,2
2011-06-18,0,0,0,0,0,15,0,29,8,4,1,0,0,0,1,0,0
2011-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-20,0,0,0,0,0,1,0,0,0,0,1,36,0,14,2,0,1
2011-06-21,0,0,0,0,1,11,0,5,0,6,2,4,0,0,0,0,0
2011-06-22,0,0,0,0,1,13,16,2,26,0,9,21,1,23,1,0,1
2011-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,0,0,0,0,20,1,0,0,0,0,5,40,0,3,1,1,6
2011-06-25,0,0,0,0,7,1,0,1,0,25,0,0,0,0,0,0,1
2011-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-27,0,0,0,0,0,1,0,0,0,13,27,5,13,17,14,0,1
2011-06-28,0,0,0,0,7,8,2,0,0,8,0,2,0,0,3,0,0
2011-06-29,0,0,0,0,5,11,0,1,0,10,0,5,0,2,2,0,2
2011-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,0,0,0,0,0,0,0,1,0,0,0,0,33,0,0,5,0
2011-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-04,0,0,0,0,0,0,0,0,1,16,0,0,0,5,6,0,3
2011-07-05,0,0,0,0,0,0,0,0,0,0,0,9,0,27,5,0,0
2011-07-06,0,0,0,0,0,0,0,0,21,11,3,5,0,13,3,0,0
2011-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-08,0,0,0,0,0,2,0,1,15,7,7,7,0,33,7,0,4
2011-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-10,0,0,0,0,0,0,0,0,0,0,2,2,0,8,8,0,1
2011-07-11,0,0,0,0,0,2,0,0,0,18,1,0,0,16,20,0,4
2011-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0
2011-07-13,0,0,0,0,0,0,0,0,0,15,9,0,0,34,9,0,3
2011-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-15,0,0,0,0,0,2,0,0,0,17,0,0,0,21,16,0,7
2011-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,1,2
2011-07-17,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,5
2011-07-18,0,0,0,0,0,0,0,0,0,2,0,0,0,28,15,0,2
2011-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,2,9
2011-07-20,0,0,0,0,0,2,0,0,0,1,4,0,0,45,18,0,1
2011-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,2
2011-07-22,0,0,0,0,0,1,0,0,0,2,1,0,0,55,18,0,6
2011-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,0,11
2011-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15,0,3
2011-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,0,2
2011-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,3
2011-07-27,0,0,0,0,0,1,0,0,0,0,0,7,1,35,21,0,4
2011-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-29,0,0,0,0,0,3,0,0,0,1,0,0,1,78,39,0,11
2011-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,10
2011-07-31,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,0,4
2011-08-01,0,0,0,0,0,4,0,0,0,0,0,0,0,22,30,0,1
2011-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,4
2011-08-03,0,0,0,0,0,1,0,0,0,0,0,0,1,19,25,0,2
2011-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10
2011-08-05,0,0,0,0,0,2,0,0,0,0,0,0,0,17,44,0,5
2011-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,2
2011-08-07,0,0,0,0,0,0,0,0,0,0,0,1,0,6,44,0,7
2011-08-08,0,0,0,0,3,0,0,0,0,0,0,0,0,67,0,0,7
2011-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5
2011-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,0,2
2011-08-11,0,0,0,0,0,0,0,0,0,0,0,0,2,11,26,0,9
2011-08-12,0,0,0,0,0,1,0,0,0,0,0,0,0,28,42,0,6
2011-08-13,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,7,8
2011-08-14,0,0,0,0,0,1,0,0,0,0,0,0,1,24,16,0,6
2011-08-15,0,0,0,0,3,0,0,0,0,0,0,0,0,64,0,0,3
2011-08-16,0,0,0,0,0,0,0,0,2,0,0,2,0,42,0,0,2
2011-08-17,0,0,0,0,0,1,0,0,0,0,0,0,0,31,33,0,0
2011-08-18,0,0,0,0,1,0,0,0,0,0,0,0,0,76,0,0,1
2011-08-19,0,0,0,0,0,4,0,0,0,0,0,0,0,24,61,0,2
2011-08-20,0,0,0,0,0,0,0,0,0,0,0,1,2,26,44,0,0
2011-08-21,0,0,0,0,0,0,0,0,0,0,0,0,1,29,68,0,4
2011-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,0,1
2011-08-23,0,0,0,0,0,1,0,0,0,0,0,0,0,55,49,0,1
2011-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,2
2011-08-25,0,0,0,0,0,0,0,0,0,0,0,0,2,22,47,0,4
2011-08-26,0,0,0,0,0,0,0,0,0,0,0,0,1,28,22,0,2
2011-08-27,0,0,0,0,0,2,0,0,0,0,0,0,0,47,36,0,4
2011-08-28,0,0,0,0,0,1,0,0,0,0,0,0,1,58,11,0,1
2011-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,2
2011-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,95,9,0,2
2011-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,14,56,0,6
2011-09-01,0,0,0,0,0,0,0,0,0,0,0,1,2,46,32,0,1
2011-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,3
2011-09-03,0,0,0,0,0,0,0,0,0,0,9,0,2,39,0,0,0
2011-09-04,0,0,0,0,0,0,0,0,0,0,8,0,2,34,22,0,0
2011-09-05,0,0,0,0,0,1,0,0,0,0,0,9,1,11,24,0,1
2011-09-06,0,0,0,0,0,0,0,0,0,0,8,0,0,75,0,0,0
2011-09-07,0,0,0,0,0,0,0,0,0,0,8,6,0,20,0,0,0
2011-09-08,0,0,0,0,0,0,0,0,0,0,5,7,2,46,0,0,6
2011-09-09,0,0,0,0,0,0,0,0,0,0,5,3,0,34,23,0,4
2011-09-10,0,0,0,0,1,0,0,0,0,0,3,5,2,49,0,0,5
2011-09-11,0,0,0,0,0,0,0,19,0,0,2,5,2,3,20,0,3
2011-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-13,0,0,0,0,0,0,0,0,0,0,0,7,1,15,17,1,0
2011-09-14,0,0,0,0,0,1,0,0,0,0,0,6,8,8,2,0,1
2011-09-15,0,0,0,0,0,0,0,0,0,0,0,9,4,9,34,0,0
2011-09-16,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,1,1
2011-09-17,0,0,0,0,0,0,0,0,0,0,0,0,1,39,19,0,0
2011-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,64,13,0,4
2011-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,4
2011-09-20,0,0,0,0,0,0,0,0,0,0,0,0,1,44,21,0,5
2011-09-21,0,0,0,0,0,0,0,0,0,0,0,0,1,6,32,0,2
2011-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,0,1
2011-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
2011-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,0,0
2011-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,0,0
2011-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,2
2011-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,2
2011-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
2011-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,1
2011-09-30,0,0,0,0,0,2,0,0,0,0,0,0,0,28,46,0,1
2011-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,2
2011-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2
2011-10-03,0,0,0,0,4,0,0,0,11,3,7,2,1,8,0,0,0
2011-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0
2011-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1
2011-10-06,0,0,0,0,2,1,0,0,0,0,0,0,0,52,16,0,8
2011-10-07,0,0,0,0,1,0,0,0,0,0,0,0,0,61,0,0,4
2011-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
2011-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
2011-10-10,0,0,0,0,0,0,0,0,0,0,0,0,1,11,35,0,1
2011-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-12,0,0,0,0,0,0,0,0,0,0,8,0,0,12,48,0,2
2011-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
2011-10-14,0,0,0,0,0,0,0,0,0,0,19,7,0,17,28,0,3
2011-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2
2011-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,2
2011-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,0,9
2011-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
2011-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,0,1
2011-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,0,1
2011-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-26,0,0,0,0,0,0,0,0,0,0,0,0,1,15,32,0,0
2011-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2011-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,2
2011-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
2011-10-31,0,0,0,0,0,0,0,0,0,0,0,0,1,6,17,0,1
2011-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-02,0,0,0,0,0,0,0,0,0,0,0,18,12,6,3,0,1
2011-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-04,0,0,0,0,0,0,0,0,13,0,36,5,0,12,0,0,0
2011-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-06,0,0,0,0,0,0,0,21,0,0,0,7,0,19,2,0,2
2011-11-07,0,0,0,0,0,0,0,0,0,0,6,1,0,15,0,0,2
2011-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-09,0,0,0,0,2,2,7,0,0,0,14,1,0,0,0,0,2
2011-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
