date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2010-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0
2010-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-30,0,0,0,0,0,1,0,0,0,0,0,0,0,4,35,0,0
2010-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21,0,0
2010-02-02,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0
2010-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0
2010-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0
2010-02-05,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0
2010-02-06,0,0,0,0,0,1,0,0,0,0,0,0,0,3,19,0,0
2010-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0
2010-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,0,0
2010-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,0,0
2010-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0
2010-02-11,0,0,0,0,0,4,0,0,0,0,0,0,0,1,32,0,0
2010-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,0,0
2010-02-13,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0
2010-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-17,0,0,0,0,0,1,0,0,0,0,0,0,0,3,31,0,0
2010-02-18,0,0,0,0,1,5,0,0,0,2,0,0,0,6,23,0,0
2010-02-19,0,0,0,0,0,2,0,0,0,0,0,0,0,9,46,0,0
2010-02-20,0,0,0,0,0,0,0,0,0,0,0,16,0,6,31,0,0
2010-02-21,0,0,0,0,0,5,0,0,0,0,0,0,0,7,36,0,0
2010-02-22,0,0,0,0,0,3,0,0,0,0,0,0,0,2,39,0,0
2010-02-23,0,0,0,0,0,3,0,0,0,0,0,0,0,5,35,0,0
2010-02-24,0,0,0,0,0,1,0,0,0,0,0,0,0,5,29,0,0
2010-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,0
2010-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0
2010-02-27,0,0,0,0,0,1,3,3,0,1,4,4,0,4,19,0,0
2010-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,0,0,0,0,0,0,7,0,0,0,0,0,0,1,26,0,0
2010-03-02,0,0,0,2,0,0,3,0,0,0,5,0,0,18,0,0,0
2010-03-03,0,0,0,1,0,0,0,1,0,0,1,3,1,2,20,0,0
2010-03-04,0,0,0,0,1,3,6,0,0,0,1,4,0,3,21,0,0
2010-03-05,0,0,0,0,0,1,0,0,0,0,0,2,0,3,24,0,0
2010-03-06,0,0,0,0,0,3,1,4,0,0,0,0,0,2,10,0,0
2010-03-07,0,0,0,0,0,1,1,5,0,0,0,5,0,5,13,0,0
2010-03-08,0,0,0,0,1,0,3,0,0,0,0,4,0,4,15,0,0
2010-03-09,0,0,0,0,0,2,1,2,3,0,0,1,0,5,31,0,0
2010-03-10,0,0,0,0,0,0,0,2,0,0,0,0,0,8,11,0,0
2010-03-11,0,0,0,0,0,1,2,0,0,0,0,4,0,2,17,0,0
2010-03-12,0,0,0,1,0,5,1,0,0,0,0,2,0,5,11,0,0
2010-03-13,0,0,0,0,2,5,2,0,0,0,1,0,0,2,26,0,0
2010-03-14,0,0,0,0,1,4,3,6,0,0,0,1,0,3,9,0,0
2010-03-15,0,0,0,0,0,2,1,0,0,2,1,4,0,3,15,0,0
2010-03-16,0,0,0,0,0,3,9,0,0,0,3,5,0,3,18,0,0
2010-03-17,0,0,0,0,1,0,1,0,1,1,0,1,0,16,0,0,0
2010-03-18,0,0,0,0,0,0,0,1,0,0,1,0,0,4,17,0,0
2010-03-19,0,0,0,0,0,6,0,5,0,0,1,1,1,9,17,0,0
2010-03-20,0,0,0,0,0,0,1,0,1,0,1,3,0,14,8,0,0
2010-03-21,0,0,0,0,0,0,0,0,0,2,1,0,0,5,22,0,0
2010-03-22,0,0,0,0,0,2,0,4,0,2,1,2,0,5,13,0,0
2010-03-23,0,0,0,0,0,2,0,2,1,0,2,8,0,5,15,0,0
2010-03-24,0,0,0,0,0,1,0,1,0,3,3,1,2,8,17,0,0
2010-03-25,0,0,0,0,0,1,3,1,0,0,0,2,0,4,11,0,0
2010-03-26,0,0,0,0,2,2,0,1,1,1,3,3,0,11,23,0,0
2010-03-27,0,0,0,0,3,1,2,1,0,0,3,4,0,6,23,0,0
2010-03-28,0,0,0,0,0,0,0,1,0,0,0,5,2,8,20,0,0
2010-03-29,0,0,0,0,1,1,2,0,0,1,1,1,4,9,20,0,0
2010-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-31,0,0,0,0,0,0,0,0,2,6,1,9,0,3,13,0,0
2010-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-02,0,0,0,0,0,0,1,2,0,3,1,0,9,6,18,0,0
2010-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-04,0,0,0,0,0,1,5,0,0,1,2,1,1,12,0,0,0
2010-04-05,0,0,0,0,0,1,0,0,0,3,0,4,0,5,18,0,0
2010-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-07,0,0,0,0,0,0,1,1,0,4,4,8,4,2,7,0,6
2010-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-09,0,0,0,0,0,0,0,4,0,3,1,2,0,8,20,0,0
2010-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-11,0,0,0,0,0,0,2,1,0,0,0,3,12,6,22,0,0
2010-04-12,0,0,0,0,0,0,0,4,1,1,1,0,0,7,17,0,0
2010-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-14,0,0,0,0,0,0,2,0,0,3,0,8,0,4,16,0,0
2010-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-16,0,0,0,0,0,0,0,4,1,2,1,0,2,8,20,0,0
2010-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-18,0,0,0,0,0,1,2,0,1,2,2,2,8,7,15,0,0
2010-04-19,0,0,0,0,0,0,2,2,0,1,10,3,5,3,20,0,0
2010-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-21,0,0,0,0,0,2,0,0,1,1,1,2,0,15,24,0,0
2010-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-23,0,0,0,0,0,0,1,0,0,0,2,0,0,8,30,0,0
2010-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-25,0,0,0,0,0,0,0,1,0,1,0,0,0,5,20,0,0
2010-04-26,0,0,0,0,0,0,1,0,0,1,0,0,0,16,23,0,0
2010-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,0,0
2010-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-30,0,0,0,0,0,1,0,0,0,0,0,0,0,29,54,0,0
2010-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0
2010-05-03,0,0,0,0,0,3,0,0,0,0,0,0,0,11,37,0,0
2010-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-05,0,0,0,0,0,0,0,0,0,5,0,2,0,12,19,0,0
2010-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-07,0,0,0,0,0,0,0,0,0,4,1,4,0,7,13,0,0
2010-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-09,0,0,0,0,0,0,0,0,2,1,0,1,1,5,19,0,0
2010-05-10,0,0,0,0,0,0,0,0,0,0,0,2,3,4,15,0,0
2010-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-12,0,0,0,0,0,0,0,0,1,0,0,2,0,6,18,0,0
2010-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-14,0,0,0,0,0,0,0,0,4,6,2,1,1,6,21,0,0
2010-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-16,0,0,0,0,0,0,0,0,0,1,0,2,0,4,17,0,0
2010-05-17,0,0,0,0,0,0,0,0,0,9,1,5,0,7,14,0,0
2010-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-19,0,0,0,0,0,0,0,0,0,1,0,3,0,11,28,0,0
2010-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-21,0,0,0,0,0,0,0,0,0,1,1,5,0,2,14,0,0
2010-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-23,0,0,0,0,0,0,0,0,2,1,1,4,2,2,17,0,0
2010-05-24,0,0,0,0,0,0,0,0,7,3,0,1,0,9,19,0,0
2010-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-26,0,0,0,0,0,0,0,0,0,3,0,0,1,6,28,0,0
2010-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-28,0,0,0,0,0,0,0,0,0,5,0,5,0,2,50,0,0
2010-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-30,0,0,0,0,0,0,0,0,2,6,0,0,0,7,37,0,0
2010-05-31,0,0,0,0,0,0,0,0,21,9,0,3,6,6,28,0,0
2010-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-02,0,0,0,0,0,0,0,0,0,4,1,3,0,2,21,0,0
2010-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-04,0,0,0,0,0,0,0,0,0,4,1,1,2,7,35,0,0
2010-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-06,0,0,0,0,0,0,0,0,0,3,0,1,0,1,21,0,0
2010-06-07,0,0,0,0,0,0,0,0,1,1,0,7,0,3,17,0,0
2010-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-09,0,0,0,0,2,0,0,0,0,1,4,1,0,35,0,0,0
2010-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-11,0,0,0,0,1,0,0,0,0,2,3,0,0,40,0,0,0
2010-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,0,0
2010-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0
2010-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-16,0,0,0,0,0,1,0,0,0,0,0,0,0,2,26,0,0
2010-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-18,0,0,0,0,0,0,0,0,2,5,2,3,2,34,0,0,0
2010-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-20,0,0,0,0,0,0,0,0,0,2,2,5,0,36,0,0,0
2010-06-21,0,0,0,0,0,0,0,0,1,0,0,9,0,1,24,0,0
2010-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-23,0,0,0,0,1,0,0,0,0,3,3,0,0,29,0,0,0
2010-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
2010-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-27,0,0,0,0,0,1,0,0,0,2,0,0,0,13,34,0,0
2010-06-28,0,0,0,0,0,0,0,0,0,1,0,0,0,11,18,0,0
2010-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-30,0,0,0,0,0,1,0,0,0,0,0,0,0,2,47,0,0
2010-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-02,0,0,0,0,10,0,0,0,2,4,0,0,0,33,0,0,0
2010-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-04,0,0,0,0,0,2,0,0,0,0,0,0,0,4,38,0,0
2010-07-05,0,0,0,0,0,3,0,0,0,0,0,0,0,6,36,0,0
2010-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,0,0
2010-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,0,0
2010-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0
2010-07-12,0,0,0,0,0,1,0,0,0,0,0,0,0,6,14,0,0
2010-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0
2010-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-16,0,0,0,0,0,1,0,0,0,0,0,0,0,2,28,0,0
2010-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-18,0,0,0,0,0,1,0,0,0,0,0,0,0,3,30,0,0
2010-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0
2010-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-21,0,0,0,0,0,2,0,0,0,0,0,0,0,6,40,0,0
2010-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,2
2010-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-25,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0
2010-07-26,0,0,0,0,0,1,0,0,0,0,0,0,0,4,37,0,1
2010-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-28,0,0,0,0,0,3,0,0,0,0,0,0,0,1,34,0,0
2010-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-30,0,0,0,0,0,2,0,0,0,0,0,0,0,2,38,0,0
2010-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,0,0,0,0,0,3,0,0,0,0,0,0,0,7,30,0,0
2010-08-02,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36,0,0
2010-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-04,0,0,0,0,0,1,0,0,0,0,0,0,0,8,44,0,0
2010-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-06,0,0,0,0,0,1,0,0,0,0,0,0,0,4,36,0,2
2010-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0
2010-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0
2010-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0
2010-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0
2010-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-15,0,0,0,0,0,1,0,0,0,0,0,0,0,6,33,0,0
2010-08-16,0,0,0,0,0,1,0,0,0,0,0,0,0,5,27,0,0
2010-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-18,0,0,0,0,0,1,0,0,0,0,0,0,0,4,44,0,0
2010-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0
2010-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,0,0
2010-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0,0
2010-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-25,0,0,0,0,0,3,0,0,0,0,0,0,0,4,39,0,0
2010-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0
2010-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,1
2010-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0
2010-09-02,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,0,0
2010-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0
2010-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
2010-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0
2010-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
2010-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0
2010-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0
2010-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0
2010-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,0
2010-09-11,0,0,0,0,0,1,0,0,0,0,0,0,0,7,24,0,0
2010-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0
2010-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0
2010-09-14,0,0,0,0,0,0,0,0,0,0,30,1,4,4,0,0,0
2010-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,0
2010-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0
2010-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0
2010-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,0,0
2010-09-21,0,0,0,0,0,1,0,0,0,0,0,0,0,13,24,0,0
2010-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0
2010-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0
2010-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,0
2010-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0
2010-09-28,0,0,0,0,0,1,0,0,0,0,29,0,0,2,9,0,0
2010-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0
2010-09-30,0,0,0,0,0,2,0,0,0,0,0,0,0,4,62,0,0
2010-10-01,0,0,0,0,0,5,0,0,0,0,0,0,0,7,29,0,0
2010-10-02,0,0,0,0,0,11,0,0,0,0,0,1,0,12,18,0,0
2010-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0
2010-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0
2010-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-06,0,0,0,0,0,1,0,0,0,0,0,0,0,12,21,0,0
2010-10-07,0,0,0,0,0,1,0,0,0,0,0,0,0,5,22,0,0
2010-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0
2010-10-09,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0
2010-10-10,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0
2010-10-11,0,0,0,0,0,0,0,0,0,0,2,8,0,3,11,0,0
2010-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0
2010-10-13,0,0,0,0,0,0,0,0,0,0,4,15,2,3,24,0,0
2010-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0
2010-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,0
2010-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0
2010-10-17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,30,0,0
2010-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0
2010-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0
2010-10-20,0,0,0,0,0,1,0,0,0,0,0,0,0,6,40,0,0
2010-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,0
2010-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,0,0
2010-10-23,0,0,0,0,0,0,0,0,0,0,5,9,0,3,7,0,0
2010-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,0,0
2010-10-25,0,0,0,0,0,0,0,0,0,0,20,14,0,3,0,0,0
2010-10-26,0,0,0,0,0,0,0,0,0,0,5,34,0,3,3,0,0
2010-10-27,0,0,0,0,0,0,0,0,0,0,0,0,1,21,17,0,0
2010-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0
2010-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0,0
2010-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0
2010-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0
2010-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,0
2010-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0
2010-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,0,0
2010-11-04,0,0,0,0,0,1,0,0,0,0,0,0,0,13,20,0,0
2010-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0,0
2010-11-06,0,0,0,0,0,1,0,0,0,0,0,0,0,25,17,0,0
2010-11-07,0,0,0,0,0,0,0,0,0,0,0,0,2,30,11,0,0
2010-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0
2010-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,0,0
2010-11-10,0,0,0,0,0,0,0,0,0,1,2,24,0,1,2,0,0
2010-11-11,0,0,0,0,0,0,0,0,0,0,7,14,11,12,4,0,0
2010-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,0,0
2010-11-13,0,0,0,0,0,0,0,0,0,0,0,10,0,11,8,0,0
2010-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0
2010-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,0,0
2010-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0
2010-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0
2010-11-18,0,0,0,0,0,0,0,0,0,0,2,8,0,11,39,0,3
2010-11-19,0,0,0,0,0,0,0,0,0,0,0,0,1,29,26,0,0
2010-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0
2010-11-21,0,0,0,0,0,0,0,0,0,0,17,0,0,18,0,0,0
2010-11-22,0,0,0,0,0,0,0,0,0,0,0,0,3,15,23,0,0
2010-11-23,0,0,0,0,0,0,0,0,0,1,0,0,1,24,18,0,0
2010-11-24,0,0,0,0,0,0,0,0,0,0,3,2,0,16,10,0,0
2010-11-25,0,0,0,0,0,0,0,0,0,0,2,11,1,11,10,0,0
2010-11-26,0,0,0,0,0,0,0,0,0,0,0,0,1,16,43,0,0
2010-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0
2010-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0
2010-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,0,0
2010-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,0
2010-12-01,0,0,0,0,0,0,0,0,0,0,7,9,0,4,8,0,0
2010-12-02,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,0
2010-12-03,0,0,0,0,0,0,0,0,0,0,1,12,1,1,2,0,0
2010-12-04,0,0,0,0,0,0,0,0,0,0,2,6,4,13,10,0,0
2010-12-05,0,0,0,0,0,0,0,0,0,0,1,9,0,11,14,0,0
