date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2010-03-19,0,0,0,0,5,10,0,0,0,0,15,0,2,3,0,0,0
2010-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-21,0,0,0,0,0,5,1,2,1,0,0,0,0,1,0,0,0
2010-03-22,0,0,20,0,2,20,1,0,0,0,0,0,0,0,0,0,0
2010-03-23,0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0
2010-03-24,0,0,0,0,0,24,4,4,0,0,0,0,0,1,0,0,0
2010-03-25,0,0,0,0,0,9,2,0,0,6,0,0,0,0,0,0,0
2010-03-26,2,0,0,0,0,7,0,7,0,0,0,0,0,2,0,0,0
2010-03-27,0,0,0,0,0,19,5,1,0,1,0,0,0,0,0,0,0
2010-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-30,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0
2010-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,0,0,0,0,0,1,1,4,3,0,9,0,0,5,0,0,0
2010-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-03,0,0,0,0,0,3,2,9,7,1,9,0,1,2,0,0,0
2010-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-06,0,0,0,0,0,4,2,6,6,8,0,0,0,0,0,0,0
2010-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-08,0,0,0,0,0,3,2,7,0,2,0,2,0,4,0,0,0
2010-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-10,0,0,0,0,0,1,0,9,1,3,0,0,0,3,0,0,0
2010-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-13,0,0,0,0,0,0,4,3,0,7,4,0,0,0,0,0,0
2010-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-15,0,0,0,0,0,12,0,2,0,4,1,0,2,1,3,0,0
2010-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-17,0,0,0,0,0,1,20,1,4,5,16,0,1,1,0,0,1
2010-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-20,0,0,0,0,0,3,1,4,0,0,16,0,0,1,0,0,0
2010-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-22,0,0,0,0,0,1,1,8,0,0,0,4,4,6,0,0,3
2010-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-24,0,0,0,0,12,0,0,8,3,7,3,0,0,8,0,0,0
2010-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-29,0,0,0,0,0,2,0,4,0,9,11,2,0,0,0,0,0
2010-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,0,0,0,0,0,29,0,0,4,0,3,0,1,1,0,0,0
2010-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-04,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0
2010-05-05,0,0,0,0,0,0,0,1,16,3,0,0,0,2,0,0,0
2010-05-06,0,0,0,0,0,0,2,1,0,12,0,0,0,0,0,0,0
2010-05-07,0,0,0,0,0,0,1,7,7,7,0,1,0,0,0,0,0
2010-05-08,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
2010-05-09,0,0,0,0,0,0,2,7,0,13,1,0,0,0,0,0,0
2010-05-10,0,0,0,0,0,1,3,9,8,0,0,2,0,0,0,0,0
2010-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-12,0,0,0,0,0,3,1,1,16,4,1,0,0,1,0,0,0
2010-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-14,0,0,0,0,0,1,2,6,0,5,0,3,0,0,0,0,0
2010-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-16,0,0,0,0,0,0,2,5,0,0,8,0,0,0,0,0,0
2010-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-19,0,0,0,0,0,0,4,4,13,3,0,0,0,0,0,0,0
2010-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-21,0,0,0,0,0,0,1,3,4,5,0,0,0,0,0,0,1
2010-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-24,0,0,0,0,0,1,1,16,8,3,0,0,0,0,0,0,0
2010-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-26,0,0,0,0,0,0,2,16,12,3,0,0,0,0,0,0,0
2010-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-28,0,0,0,0,8,0,0,10,9,15,0,0,0,0,0,0,0
2010-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-30,0,0,0,0,0,0,0,15,7,2,0,0,0,0,0,0,0
2010-05-31,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0
2010-06-01,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0
2010-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-03,0,0,0,0,0,0,2,11,4,0,0,0,0,0,0,0,0
2010-06-04,0,0,0,0,0,2,0,10,4,0,0,0,0,0,0,0,0
2010-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-06,0,0,0,0,0,6,3,5,4,2,0,1,5,2,0,0,0
2010-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-08,0,0,0,11,0,1,3,10,0,12,0,3,0,0,0,0,0
2010-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-10,0,0,0,0,0,14,1,15,13,0,0,0,0,2,0,0,0
2010-06-11,0,0,0,0,0,1,0,7,0,4,0,1,0,1,0,0,0
2010-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-13,0,0,0,0,0,1,1,3,14,2,2,0,0,3,0,0,0
2010-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-17,0,0,0,0,10,2,2,7,8,0,1,0,0,1,0,0,0
2010-06-18,0,0,0,0,0,0,1,7,8,0,0,0,0,2,0,0,0
2010-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-20,0,0,0,0,14,0,0,1,0,4,7,0,0,0,0,0,0
2010-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-22,0,0,0,0,0,0,3,5,8,1,0,0,0,0,0,0,0
2010-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-25,0,0,0,0,0,2,0,1,7,1,0,0,0,0,0,0,0
2010-06-26,0,0,0,0,0,1,0,4,8,2,0,0,0,0,0,0,0
2010-06-27,0,0,0,0,0,1,0,1,0,2,1,0,0,3,2,0,0
2010-06-28,0,0,0,0,0,1,1,5,0,8,0,0,0,0,0,0,0
2010-06-29,0,0,0,0,0,1,3,18,4,0,0,0,0,0,0,0,0
2010-06-30,0,0,0,0,0,2,2,4,6,0,1,0,0,2,0,0,0
2010-07-01,0,0,0,0,0,4,1,0,0,6,0,0,0,0,0,0,0
2010-07-02,0,0,0,0,0,7,5,2,11,0,1,0,0,2,0,0,0
2010-07-03,0,0,0,0,0,8,1,0,10,0,4,0,0,6,0,0,0
2010-07-04,0,0,0,0,0,9,1,0,0,5,0,3,0,0,0,0,0
2010-07-05,0,0,0,0,0,3,2,0,0,16,0,2,0,1,0,0,0
2010-07-06,0,0,0,0,0,7,2,0,0,13,1,0,0,0,0,0,0
2010-07-07,0,0,0,0,0,2,1,13,0,1,0,2,0,0,0,0,0
2010-07-08,0,0,0,0,0,5,4,0,4,4,1,0,0,3,0,0,0
2010-07-09,0,0,0,0,0,5,5,0,11,7,1,1,0,1,0,0,0
2010-07-10,0,0,0,0,0,17,6,0,2,0,1,0,0,1,0,0,0
2010-07-11,0,0,0,0,18,1,0,0,0,3,0,0,1,1,4,0,0
2010-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-13,0,0,0,0,0,12,8,0,0,3,4,8,0,7,0,0,0
2010-07-14,0,0,0,0,13,2,0,0,7,2,7,0,0,3,0,0,0
2010-07-15,0,0,0,3,0,4,2,0,3,0,0,0,0,2,0,0,0
2010-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,13,7
2010-07-17,0,0,0,0,11,7,4,0,5,13,8,0,0,6,0,0,0
2010-07-18,0,0,0,0,17,2,0,0,3,1,5,0,2,6,0,0,0
2010-07-19,0,0,0,0,0,0,0,0,9,0,5,0,6,30,0,0,4
2010-07-20,0,0,0,0,1,0,0,0,0,0,14,1,0,10,0,0,0
2010-07-21,2,0,0,0,0,34,0,0,1,0,14,0,2,2,0,0,0
2010-07-22,0,0,0,0,0,2,3,0,0,5,11,5,0,0,0,0,0
2010-07-23,0,0,0,0,0,0,0,0,0,4,2,12,6,0,0,0,0
2010-07-24,0,0,0,0,0,2,4,0,8,0,5,0,6,6,0,0,0
2010-07-25,0,0,0,0,0,0,0,2,6,2,0,0,0,4,0,0,0
2010-07-26,0,0,0,0,0,0,1,0,0,4,0,2,0,1,3,0,0
2010-07-27,0,0,0,0,0,3,1,0,8,6,0,0,9,5,0,0,0
2010-07-28,0,0,0,0,0,1,1,0,0,2,4,0,0,6,0,0,0
2010-07-29,0,0,0,0,0,2,2,0,5,5,6,0,0,2,0,0,0
2010-07-30,0,0,0,0,0,12,0,0,1,1,3,7,0,0,0,0,0
2010-07-31,0,0,0,0,0,2,0,0,2,5,12,0,0,5,0,0,0
2010-08-01,0,0,0,0,0,5,1,0,0,0,0,4,2,0,5,0,0
2010-08-02,0,0,0,0,0,2,0,0,0,0,2,9,4,1,4,0,0
2010-08-03,0,0,0,0,0,3,1,0,0,0,7,0,0,2,0,0,0
2010-08-04,0,0,0,0,0,2,4,0,0,0,12,0,7,1,0,0,0
2010-08-05,0,0,0,0,0,3,1,1,14,0,2,0,0,2,0,0,0
2010-08-06,0,0,0,0,0,2,3,0,0,0,6,2,3,2,0,0,0
2010-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-08,0,0,0,0,0,2,19,0,0,0,2,0,0,11,0,0,1
2010-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-10,0,0,0,0,0,2,4,0,12,17,3,0,0,7,0,0,0
2010-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-13,0,0,0,0,0,2,0,3,2,0,14,0,3,4,0,0,0
2010-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-15,0,0,0,0,0,3,5,0,0,0,0,1,0,1,14,0,0
2010-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-17,0,0,0,0,0,3,0,0,0,0,0,1,0,4,4,0,0
2010-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-20,0,0,0,0,0,6,4,0,0,0,6,1,2,11,0,0,0
2010-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-22,0,0,0,0,0,5,5,0,0,0,14,0,6,5,0,0,0
2010-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-24,0,0,0,0,0,2,0,0,0,0,13,0,11,5,0,0,0
2010-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-27,0,0,0,0,1,7,4,0,0,0,27,0,3,4,0,0,0
2010-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-29,0,0,0,0,0,5,0,0,0,1,7,0,7,7,0,0,0
2010-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-31,0,0,0,0,0,1,0,0,1,11,12,1,2,0,0,0,0
2010-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-03,0,0,0,0,0,1,0,0,10,1,14,0,0,6,0,0,0
2010-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-05,0,0,0,0,0,0,0,0,1,0,10,0,0,5,0,0,0
2010-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-07,0,0,0,0,0,1,0,0,1,19,7,7,7,0,0,0,0
2010-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-10,0,0,0,0,0,4,0,10,7,0,16,0,0,3,0,0,2
2010-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-12,0,0,0,0,0,0,0,0,0,11,2,3,0,8,0,0,0
2010-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-17,0,0,0,0,0,0,0,0,3,6,4,0,0,5,0,0,0
2010-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-20,0,0,0,0,0,1,0,0,10,0,9,0,0,1,0,0,0
2010-09-21,0,0,0,0,0,1,0,0,0,0,0,0,2,10,0,0,0
2010-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-24,0,0,0,0,0,0,0,0,0,4,8,3,2,0,0,0,0
2010-09-25,0,0,0,0,0,3,0,0,0,8,9,0,0,0,0,0,0
2010-09-26,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,2,0
2010-09-27,0,0,0,0,0,1,0,11,1,4,1,10,0,0,0,0,0
2010-09-28,0,0,0,0,0,0,0,0,5,17,0,0,4,1,0,0,0
2010-09-29,0,0,0,0,0,19,0,0,5,0,0,0,0,3,0,0,0
2010-09-30,0,0,0,0,0,4,0,0,0,0,9,0,0,13,0,0,0
2010-10-01,0,0,0,0,0,0,0,1,10,3,1,1,0,2,20,0,0
2010-10-02,0,0,0,0,0,8,1,9,7,16,0,1,0,10,0,0,0
2010-10-03,0,0,0,0,0,0,0,0,0,0,12,0,4,12,0,0,0
2010-10-04,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0
2010-10-05,0,0,0,0,0,3,0,17,0,0,1,1,0,2,14,0,0
2010-10-06,0,0,0,0,0,4,0,13,6,0,0,0,0,2,10,0,0
2010-10-07,0,0,0,0,0,1,0,0,0,0,2,0,2,6,0,0,0
2010-10-08,0,0,0,0,0,0,0,3,0,1,10,2,8,0,0,0,0
2010-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-11,0,0,0,0,0,1,0,1,0,7,14,1,0,0,0,0,0
2010-10-12,0,0,0,0,0,0,0,3,17,0,0,0,0,1,0,0,0
2010-10-13,0,0,0,0,0,0,0,1,4,8,1,0,0,0,0,0,0
2010-10-14,0,0,0,0,0,1,0,0,5,1,0,3,0,0,0,0,0
2010-10-15,0,0,0,0,0,1,0,1,1,7,0,0,0,0,0,0,0
2010-10-16,0,0,0,0,0,1,0,0,25,4,11,0,0,0,0,0,0
2010-10-17,0,0,0,0,0,1,0,0,10,0,0,0,4,3,0,0,0
2010-10-18,0,0,0,0,0,10,12,8,4,6,4,0,0,1,0,0,0
2010-10-19,0,0,0,0,0,0,0,0,13,1,0,0,0,5,0,0,0
2010-10-20,0,0,0,0,0,1,0,1,2,5,0,0,0,1,0,0,0
2010-10-21,0,0,0,0,0,0,0,0,0,2,0,6,1,2,6,0,0
2010-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-23,0,0,0,0,0,0,0,0,0,15,0,0,0,2,22,0,0
2010-10-24,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0
2010-10-25,0,0,0,0,0,0,0,1,0,4,3,5,0,3,6,0,0
2010-10-26,0,0,0,0,0,0,0,1,6,0,11,0,0,7,0,0,0
2010-10-27,0,0,0,0,0,0,0,1,16,0,0,0,0,3,0,0,0
2010-10-28,0,0,0,0,0,0,0,0,10,0,1,0,0,1,0,0,0
2010-10-29,0,0,0,0,0,0,0,0,1,5,0,1,0,6,0,0,0
2010-10-30,0,0,0,0,0,3,0,0,2,4,0,0,0,0,0,0,0
2010-10-31,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
2010-11-01,0,0,0,0,0,1,0,0,0,11,0,0,0,1,0,0,0
2010-11-02,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0
2010-11-03,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
2010-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-05,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0
2010-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-07,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
2010-11-08,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0
2010-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-10,0,0,0,0,10,0,0,0,11,0,0,0,0,1,0,0,0
2010-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-12,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0
2010-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-11-15,0,0,0,0,0,0,1,11,0,3,0,0,0,0,0,0,0
2010-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-17,0,0,0,0,0,12,2,1,7,0,2,0,0,1,0,0,0
2010-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-19,0,0,0,0,0,1,0,16,1,0,0,0,0,5,0,0,0
2010-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-21,0,0,0,0,0,0,0,20,0,5,0,1,0,0,0,0,0
2010-11-22,0,0,0,0,0,1,1,10,0,0,0,2,0,0,0,0,0
2010-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-24,0,0,0,0,0,1,8,13,0,0,0,0,0,1,0,0,0
2010-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-26,0,0,0,0,0,10,0,15,0,0,8,0,0,2,0,0,0
2010-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-28,0,0,0,0,0,0,0,9,11,2,0,0,0,4,0,0,0
2010-11-29,0,0,0,0,0,1,0,10,0,0,0,3,3,0,0,0,0
2010-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,0,0,0,0,0,3,0,7,6,0,0,0,0,0,0,0,0
2010-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-03,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0
2010-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
